RotationX,RotationY,RotationZ,PositionX,PositionY,PositionZ,Button Pressed,Frame,TimeFromStart,TimeInTrial,Block,Trial,Scene,Condition,IsTrial,IsWait
-0.1250508,0.2906584,0.2057015,0.09804159,0.8180849,10.27129,0,2783,19.20025,0,0,-19,17,0,0,1
-0.1250508,0.2906584,0.2057015,0.09804159,0.8180849,10.27129,0,2783,19.22025,0,0,-19,17,0,0,1
-0.1250508,0.2906584,0.2057015,0.09804159,0.8180849,10.27129,0,2783,19.24025,0,0,-19,17,0,0,1
-0.1250508,0.2906584,0.2057015,0.09804159,0.8180849,10.27129,0,2783,19.26025,0,0,-19,17,0,0,1
-0.1250508,0.2906584,0.2057015,0.09804159,0.8180849,10.27129,0,2783,19.28025,0,0,-19,17,0,0,1
-0.1250508,0.2906584,0.2057015,0.09804159,0.8180849,10.27129,0,2783,19.30025,0,0,-19,17,0,0,1
-0.1250508,0.2906584,0.2057015,0.09804159,0.8180849,10.27129,0,2783,19.32025,0,0,-19,17,0,0,1
-0.1250508,0.2906584,0.2057015,0.09804159,0.8180849,10.27129,0,2783,19.34025,0,0,-19,17,0,0,1
-0.1250508,0.2906584,0.2057015,0.09804159,0.8180849,10.27129,0,2783,19.36025,0,0,-19,17,0,0,1
-0.1250508,0.2906584,0.2057015,0.09804159,0.8180849,10.27129,0,2783,19.38025,0,0,-19,17,0,0,1
-0.1258506,0.291267,0.2027262,0.09743046,0.8178623,10.27139,0,2784,19.40025,0,0,-19,17,0,0,1
-0.1258506,0.291267,0.2027262,0.09743046,0.8178623,10.27139,0,2784,19.42025,0,0,-19,17,0,0,1
-0.1258506,0.291267,0.2027262,0.09743046,0.8178623,10.27139,0,2784,19.44025,0,0,-19,17,0,0,1
-0.1258506,0.291267,0.2027262,0.09743046,0.8178623,10.27139,0,2784,19.46025,0,0,-19,17,0,0,1
-0.1258506,0.291267,0.2027262,0.09743046,0.8178623,10.27139,0,2784,19.48026,0,0,-19,17,0,0,1
-0.1258506,0.291267,0.2027262,0.09743046,0.8178623,10.27139,0,2784,19.50026,0,0,-19,17,0,0,1
-0.1258506,0.291267,0.2027262,0.09743046,0.8178623,10.27139,0,2784,19.52026,0,0,-19,17,0,0,1
-0.1258506,0.291267,0.2027262,0.09743046,0.8178623,10.27139,0,2784,19.54026,0,0,-19,17,0,0,1
-0.1258506,0.291267,0.2027262,0.09743046,0.8178623,10.27139,0,2784,19.56026,0,0,-19,17,0,0,1
-0.1258506,0.291267,0.2027262,0.09743046,0.8178623,10.27139,0,2784,19.58026,0,0,-19,17,0,0,1
-0.1258506,0.291267,0.2027262,0.09743046,0.8178623,10.27139,0,2784,19.60026,0,0,-19,17,0,0,1
-0.1258506,0.291267,0.2027262,0.09743046,0.8178623,10.27139,0,2784,19.62026,0,0,-19,17,0,0,1
-0.1258506,0.291267,0.2027262,0.09743046,0.8178623,10.27139,0,2784,19.64026,0,0,-19,17,0,0,1
-0.1258506,0.291267,0.2027262,0.09743046,0.8178623,10.27139,0,2784,19.66026,0,0,-19,17,0,0,1
-0.1258506,0.291267,0.2027262,0.09743046,0.8178623,10.27139,0,2784,19.68026,0,0,-19,17,0,0,1
-0.1258506,0.291267,0.2027262,0.09743046,0.8178623,10.27139,0,2784,19.70026,0,0,-19,17,0,0,1
-0.1258506,0.291267,0.2027262,0.09743046,0.8178623,10.27139,0,2784,19.72026,0,0,-19,17,0,0,1
-0.1271788,0.2914497,0.198974,0.09574122,0.817578,10.27295,0,2785,19.74026,0,0,-19,17,0,0,1
-0.1271788,0.2914497,0.198974,0.09574122,0.817578,10.27295,0,2785,19.76026,0,0,-19,17,0,0,1
-0.1271788,0.2914497,0.198974,0.09574122,0.817578,10.27295,0,2785,19.78026,0,0,-19,17,0,0,1
-0.1271788,0.2914497,0.198974,0.09574122,0.817578,10.27295,0,2785,19.80026,0,0,-19,17,0,0,1
-0.1271788,0.2914497,0.198974,0.09574122,0.817578,10.27295,0,2785,19.82026,0,0,-19,17,0,0,1
-0.1271788,0.2914497,0.198974,0.09574122,0.817578,10.27295,0,2785,19.84026,0,0,-19,17,0,0,1
-0.1271788,0.2914497,0.198974,0.09574122,0.817578,10.27295,0,2785,19.86026,0,0,-19,17,0,0,1
-0.1271788,0.2914497,0.198974,0.09574122,0.817578,10.27295,0,2785,19.88026,0,0,-19,17,0,0,1
-0.1271788,0.2914497,0.198974,0.09574122,0.817578,10.27295,0,2785,19.90026,0,0,-19,17,0,0,1
-0.1271788,0.2914497,0.198974,0.09574122,0.817578,10.27295,0,2785,19.92027,0,0,-19,17,0,0,1
-0.1271788,0.2914497,0.198974,0.09574122,0.817578,10.27295,0,2785,19.94027,0,0,-19,17,0,0,1
-0.1271788,0.2914497,0.198974,0.09574122,0.817578,10.27295,0,2785,19.96027,0,0,-19,17,0,0,1
-0.1271788,0.2914497,0.198974,0.09574122,0.817578,10.27295,0,2785,19.98027,0,0,-19,17,0,0,1
-0.1271788,0.2914497,0.198974,0.09574122,0.817578,10.27295,0,2785,20.00027,0,0,-19,17,0,0,1
-0.1271788,0.2914497,0.198974,0.09574122,0.817578,10.27295,0,2785,20.02027,0,0,-19,17,0,0,1
-0.1271788,0.2914497,0.198974,0.09574122,0.817578,10.27295,0,2785,20.04027,0,0,-19,17,0,0,1
-0.1271788,0.2914497,0.198974,0.09574122,0.817578,10.27295,0,2785,20.06027,0,0,-19,17,0,0,1
-0.1277027,0.2916849,0.1973326,0.09467772,0.8173895,10.27402,0,2786,20.08027,0,0,-19,17,0,0,1
-0.1277027,0.2916849,0.1973326,0.09467772,0.8173895,10.27402,0,2786,20.10027,0,0,-19,17,0,0,1
-0.1277027,0.2916849,0.1973326,0.09467772,0.8173895,10.27402,0,2786,20.12027,0,0,-19,17,0,0,1
-0.1277027,0.2916849,0.1973326,0.09467772,0.8173895,10.27402,0,2786,20.14027,0,0,-19,17,0,0,1
-0.1277027,0.2916849,0.1973326,0.09467772,0.8173895,10.27402,0,2786,20.16027,0,0,-19,17,0,0,1
-0.1277027,0.2916849,0.1973326,0.09467772,0.8173895,10.27402,0,2786,20.18027,0,0,-19,17,0,0,1
-0.1277027,0.2916849,0.1973326,0.09467772,0.8173895,10.27402,0,2786,20.20027,0,0,-19,17,0,0,1
-0.1277027,0.2916849,0.1973326,0.09467772,0.8173895,10.27402,0,2786,20.22027,0,0,-19,17,0,0,1
-0.1277027,0.2916849,0.1973326,0.09467772,0.8173895,10.27402,0,2786,20.24027,0,0,-19,17,0,0,1
-0.1277027,0.2916849,0.1973326,0.09467772,0.8173895,10.27402,0,2786,20.26027,0,0,-19,17,0,0,1
-0.1277027,0.2916849,0.1973326,0.09467772,0.8173895,10.27402,0,2786,20.28027,0,0,-19,17,0,0,1
-0.1277027,0.2916849,0.1973326,0.09467772,0.8173895,10.27402,0,2786,20.30027,0,0,-19,17,0,0,1
-0.1277027,0.2916849,0.1973326,0.09467772,0.8173895,10.27402,0,2786,20.32027,0,0,-19,17,0,0,1
-0.1277027,0.2916849,0.1973326,0.09467772,0.8173895,10.27402,0,2786,20.34027,0,0,-19,17,0,0,1
-0.1277027,0.2916849,0.1973326,0.09467772,0.8173895,10.27402,0,2786,20.36028,0,0,-19,17,0,0,1
-0.1277027,0.2916849,0.1973326,0.09467772,0.8173895,10.27402,0,2786,20.38028,0,0,-19,17,0,0,1
-0.1259087,0.2857154,0.2059585,0.09786845,0.8183689,10.27339,0,2787,20.40028,0,0,-19,17,0,0,0
-0.1259087,0.2857154,0.2059585,0.09786845,0.8183689,10.27339,0,2787,20.42028,0,0,-19,17,0,0,0
-0.1259087,0.2857154,0.2059585,0.09786845,0.8183689,10.27339,0,2787,20.44028,0,0,-19,17,0,0,0
-0.1259087,0.2857154,0.2059585,0.09786845,0.8183689,10.27339,0,2787,20.46028,0,0,-19,17,0,0,0
-0.1259087,0.2857154,0.2059585,0.09786845,0.8183689,10.27339,0,2787,20.48028,0,0,-19,17,0,0,0
-0.1259087,0.2857154,0.2059585,0.09786845,0.8183689,10.27339,0,2787,20.50028,0,0,-19,17,0,0,0
-0.1259087,0.2857154,0.2059585,0.09786845,0.8183689,10.27339,0,2787,20.52028,0,0,-19,17,0,0,0
-0.1259087,0.2857154,0.2059585,0.09786845,0.8183689,10.27339,0,2787,20.54028,0,0,-19,17,0,0,0
-0.1259087,0.2857154,0.2059585,0.09786845,0.8183689,10.27339,0,2787,20.56028,0,0,-19,17,0,0,0
-0.1259087,0.2857154,0.2059585,0.09786845,0.8183689,10.27339,0,2787,20.58028,0,0,-19,17,0,0,0
-0.1259087,0.2857154,0.2059585,0.09786845,0.8183689,10.27339,0,2787,20.60028,0,0,-19,17,0,0,0
-0.1259087,0.2857154,0.2059585,0.09786845,0.8183689,10.27339,0,2787,20.62028,0,0,-19,17,0,0,0
-0.1259087,0.2857154,0.2059585,0.09786845,0.8183689,10.27339,0,2787,20.64028,0,0,-19,17,0,0,0
-0.1259087,0.2857154,0.2059585,0.09786845,0.8183689,10.27339,0,2787,20.66028,0,0,-19,17,0,0,0
-0.1259087,0.2857154,0.2059585,0.09786845,0.8183689,10.27339,0,2787,20.68028,0,0,-19,17,0,0,0
-0.1259087,0.2857154,0.2059585,0.09786845,0.8183689,10.27339,0,2787,20.70028,0,0,-19,17,0,0,0
-0.1259087,0.2857154,0.2059585,0.09786845,0.8183689,10.27339,0,2787,20.72028,0,0,-19,17,0,0,0
-0.1251937,0.2882194,0.2076128,0.09864559,0.8184061,10.27162,0,2788,20.74028,0,0,-19,17,0,0,0
-0.1251937,0.2882194,0.2076128,0.09864559,0.8184061,10.27162,0,2788,20.76028,0,0,-19,17,0,0,0
-0.1251937,0.2882194,0.2076128,0.09864559,0.8184061,10.27162,0,2788,20.78028,0,0,-19,17,0,0,0
-0.1251937,0.2882194,0.2076128,0.09864559,0.8184061,10.27162,0,2788,20.80029,0,0,-19,17,0,0,0
-0.1251937,0.2882194,0.2076128,0.09864559,0.8184061,10.27162,0,2788,20.82029,0,0,-19,17,0,0,0
-0.1251937,0.2882194,0.2076128,0.09864559,0.8184061,10.27162,0,2788,20.84029,0,0,-19,17,0,0,0
-0.1251937,0.2882194,0.2076128,0.09864559,0.8184061,10.27162,0,2788,20.86029,0,0,-19,17,0,0,0
-0.1251937,0.2882194,0.2076128,0.09864559,0.8184061,10.27162,0,2788,20.88029,0,0,-19,17,0,0,0
-0.1251937,0.2882194,0.2076128,0.09864559,0.8184061,10.27162,0,2788,20.90029,0,0,-19,17,0,0,0
-0.1251937,0.2882194,0.2076128,0.09864559,0.8184061,10.27162,0,2788,20.92029,0,0,-19,17,0,0,0
-0.1251937,0.2882194,0.2076128,0.09864559,0.8184061,10.27162,0,2788,20.94029,0,0,-19,17,0,0,0
-0.1251937,0.2882194,0.2076128,0.09864559,0.8184061,10.27162,0,2788,20.96029,0,0,-19,17,0,0,0
-0.1251937,0.2882194,0.2076128,0.09864559,0.8184061,10.27162,0,2788,20.98029,0,0,-19,17,0,0,0
-0.1251937,0.2882194,0.2076128,0.09864559,0.8184061,10.27162,0,2788,21.00029,0,0,-19,17,0,0,0
-0.1251937,0.2882194,0.2076128,0.09864559,0.8184061,10.27162,0,2788,21.02029,0,0,-19,17,0,0,0
-0.1251937,0.2882194,0.2076128,0.09864559,0.8184061,10.27162,0,2788,21.04029,0,0,-19,17,0,0,0
-0.1251937,0.2882194,0.2076128,0.09864559,0.8184061,10.27162,0,2788,21.06029,0,0,-19,17,0,0,0
-0.1248632,0.2896006,0.2069768,0.09809708,0.8184236,10.27178,0,2789,21.08029,0,0,-19,17,0,0,0
-0.1248632,0.2896006,0.2069768,0.09809708,0.8184236,10.27178,0,2789,21.10029,0,0,-19,17,0,0,0
-0.1248632,0.2896006,0.2069768,0.09809708,0.8184236,10.27178,0,2789,21.12029,0,0,-19,17,0,0,0
-0.1248632,0.2896006,0.2069768,0.09809708,0.8184236,10.27178,0,2789,21.14029,0,0,-19,17,0,0,0
-0.1248632,0.2896006,0.2069768,0.09809708,0.8184236,10.27178,0,2789,21.16029,0,0,-19,17,0,0,0
-0.1248632,0.2896006,0.2069768,0.09809708,0.8184236,10.27178,0,2789,21.18029,0,0,-19,17,0,0,0
-0.1248632,0.2896006,0.2069768,0.09809708,0.8184236,10.27178,0,2789,21.20029,0,0,-19,17,0,0,0
-0.1248632,0.2896006,0.2069768,0.09809708,0.8184236,10.27178,0,2789,21.22029,0,0,-19,17,0,0,0
-0.1248632,0.2896006,0.2069768,0.09809708,0.8184236,10.27178,0,2789,21.2403,0,0,-19,17,0,0,0
-0.1248632,0.2896006,0.2069768,0.09809708,0.8184236,10.27178,0,2789,21.2603,0,0,-19,17,0,0,0
-0.1248632,0.2896006,0.2069768,0.09809708,0.8184236,10.27178,0,2789,21.2803,0,0,-19,17,0,0,0
-0.1248632,0.2896006,0.2069768,0.09809708,0.8184236,10.27178,0,2789,21.3003,0,0,-19,17,0,0,0
-0.1248632,0.2896006,0.2069768,0.09809708,0.8184236,10.27178,0,2789,21.3203,0,0,-19,17,0,0,0
-0.1248632,0.2896006,0.2069768,0.09809708,0.8184236,10.27178,0,2789,21.3403,0,0,-19,17,0,0,0
-0.1248632,0.2896006,0.2069768,0.09809708,0.8184236,10.27178,0,2789,21.3603,0,0,-19,17,0,0,0
-0.1248632,0.2896006,0.2069768,0.09809708,0.8184236,10.27178,0,2789,21.3803,0,0,-19,17,0,0,0
-0.1283925,0.2895847,0.2040423,0.09767223,0.8176696,10.27142,0,2790,21.4003,0,0,-19,17,0,0,0
-0.1283925,0.2895847,0.2040423,0.09767223,0.8176696,10.27142,0,2790,21.4203,0,0,-19,17,0,0,0
-0.1283925,0.2895847,0.2040423,0.09767223,0.8176696,10.27142,0,2790,21.4403,0,0,-19,17,0,0,0
-0.1283925,0.2895847,0.2040423,0.09767223,0.8176696,10.27142,0,2790,21.4603,0,0,-19,17,0,0,0
-0.1283925,0.2895847,0.2040423,0.09767223,0.8176696,10.27142,0,2790,21.4803,0,0,-19,17,0,0,0
-0.1283925,0.2895847,0.2040423,0.09767223,0.8176696,10.27142,0,2790,21.5003,0,0,-19,17,0,0,0
-0.1283925,0.2895847,0.2040423,0.09767223,0.8176696,10.27142,0,2790,21.5203,0,0,-19,17,0,0,0
-0.1283925,0.2895847,0.2040423,0.09767223,0.8176696,10.27142,0,2790,21.5403,0,0,-19,17,0,0,0
-0.1283925,0.2895847,0.2040423,0.09767223,0.8176696,10.27142,0,2790,21.5603,0,0,-19,17,0,0,0
-0.1283925,0.2895847,0.2040423,0.09767223,0.8176696,10.27142,0,2790,21.5803,0,0,-19,17,0,0,0
-0.1283925,0.2895847,0.2040423,0.09767223,0.8176696,10.27142,0,2790,21.6003,0,0,-19,17,0,0,0
-0.1283925,0.2895847,0.2040423,0.09767223,0.8176696,10.27142,0,2790,21.6203,0,0,-19,17,0,0,0
-0.1283925,0.2895847,0.2040423,0.09767223,0.8176696,10.27142,0,2790,21.6403,0,0,-19,17,0,0,0
-0.1283925,0.2895847,0.2040423,0.09767223,0.8176696,10.27142,0,2790,21.66031,0,0,-19,17,0,0,0
-0.1283925,0.2895847,0.2040423,0.09767223,0.8176696,10.27142,0,2790,21.68031,0,0,-19,17,0,0,0
-0.1283925,0.2895847,0.2040423,0.09767223,0.8176696,10.27142,0,2790,21.70031,0,0,-19,17,0,0,0
-0.1283925,0.2895847,0.2040423,0.09767223,0.8176696,10.27142,0,2790,21.72031,0,0,-19,17,0,0,0
-0.1299097,0.2902532,0.196519,0.09492464,0.8173671,10.27365,0,2791,21.74031,0,0,-19,17,0,0,0
-0.1299097,0.2902532,0.196519,0.09492464,0.8173671,10.27365,0,2791,21.76031,0,0,-19,17,0,0,0
-0.1299097,0.2902532,0.196519,0.09492464,0.8173671,10.27365,0,2791,21.78031,0,0,-19,17,0,0,0
-0.1299097,0.2902532,0.196519,0.09492464,0.8173671,10.27365,0,2791,21.80031,0,0,-19,17,0,0,0
-0.1299097,0.2902532,0.196519,0.09492464,0.8173671,10.27365,0,2791,21.82031,0,0,-19,17,0,0,0
-0.1299097,0.2902532,0.196519,0.09492464,0.8173671,10.27365,0,2791,21.84031,0,0,-19,17,0,0,0
-0.1299097,0.2902532,0.196519,0.09492464,0.8173671,10.27365,0,2791,21.86031,0,0,-19,17,0,0,0
-0.1299097,0.2902532,0.196519,0.09492464,0.8173671,10.27365,0,2791,21.88031,0,0,-19,17,0,0,0
-0.1299097,0.2902532,0.196519,0.09492464,0.8173671,10.27365,0,2791,21.90031,0,0,-19,17,0,0,0
-0.1299097,0.2902532,0.196519,0.09492464,0.8173671,10.27365,0,2791,21.92031,0,0,-19,17,0,0,0
-0.1299097,0.2902532,0.196519,0.09492464,0.8173671,10.27365,0,2791,21.94031,0,0,-19,17,0,0,0
-0.1299097,0.2902532,0.196519,0.09492464,0.8173671,10.27365,0,2791,21.96031,0,0,-19,17,0,0,0
-0.1299097,0.2902532,0.196519,0.09492464,0.8173671,10.27365,0,2791,21.98031,0,0,-19,17,0,0,0
-0.1299097,0.2902532,0.196519,0.09492464,0.8173671,10.27365,0,2791,22.00031,0,0,-19,17,0,0,0
-0.1299097,0.2902532,0.196519,0.09492464,0.8173671,10.27365,0,2791,22.02031,0,0,-19,17,0,0,0
-0.1299097,0.2902532,0.196519,0.09492464,0.8173671,10.27365,0,2791,22.04031,0,0,-19,17,0,0,0
-0.1299097,0.2902532,0.196519,0.09492464,0.8173671,10.27365,0,2791,22.06031,0,0,-19,17,0,0,0
-0.130202,0.2904854,0.1975929,0.09549502,0.8170364,10.27285,0,2792,22.08031,0,0,-19,17,0,0,0
-0.130202,0.2904854,0.1975929,0.09549502,0.8170364,10.27285,0,2792,22.10032,0,0,-19,17,0,0,0
-0.130202,0.2904854,0.1975929,0.09549502,0.8170364,10.27285,0,2792,22.12032,0,0,-19,17,0,0,0
-0.130202,0.2904854,0.1975929,0.09549502,0.8170364,10.27285,0,2792,22.14032,0,0,-19,17,0,0,0
-0.130202,0.2904854,0.1975929,0.09549502,0.8170364,10.27285,0,2792,22.16032,0,0,-19,17,0,0,0
-0.130202,0.2904854,0.1975929,0.09549502,0.8170364,10.27285,0,2792,22.18032,0,0,-19,17,0,0,0
-0.130202,0.2904854,0.1975929,0.09549502,0.8170364,10.27285,0,2792,22.20032,0,0,-19,17,0,0,0
-0.130202,0.2904854,0.1975929,0.09549502,0.8170364,10.27285,0,2792,22.22032,0,0,-19,17,0,0,0
-0.130202,0.2904854,0.1975929,0.09549502,0.8170364,10.27285,0,2792,22.24032,0,0,-19,17,0,0,0
-0.130202,0.2904854,0.1975929,0.09549502,0.8170364,10.27285,0,2792,22.26032,0,0,-19,17,0,0,0
-0.130202,0.2904854,0.1975929,0.09549502,0.8170364,10.27285,0,2792,22.28032,0,0,-19,17,0,0,0
-0.130202,0.2904854,0.1975929,0.09549502,0.8170364,10.27285,0,2792,22.30032,0,0,-19,17,0,0,0
-0.130202,0.2904854,0.1975929,0.09549502,0.8170364,10.27285,0,2792,22.32032,0,0,-19,17,0,0,0
-0.130202,0.2904854,0.1975929,0.09549502,0.8170364,10.27285,0,2792,22.34032,0,0,-19,17,0,0,0
-0.130202,0.2904854,0.1975929,0.09549502,0.8170364,10.27285,0,2792,22.36032,0,0,-19,17,0,0,0
-0.130202,0.2904854,0.1975929,0.09549502,0.8170364,10.27285,0,2792,22.38032,0,0,-19,17,0,0,0
-0.1299659,0.2897047,0.1970951,0.09606202,0.8170779,10.27181,0,2793,22.40032,0,0,-19,17,0,0,0
-0.1299659,0.2897047,0.1970951,0.09606202,0.8170779,10.27181,0,2793,22.42032,0,0,-19,17,0,0,0
-0.1299659,0.2897047,0.1970951,0.09606202,0.8170779,10.27181,0,2793,22.44032,0,0,-19,17,0,0,0
-0.1299659,0.2897047,0.1970951,0.09606202,0.8170779,10.27181,0,2793,22.46032,0,0,-19,17,0,0,0
-0.1299659,0.2897047,0.1970951,0.09606202,0.8170779,10.27181,0,2793,22.48032,0,0,-19,17,0,0,0
-0.1299659,0.2897047,0.1970951,0.09606202,0.8170779,10.27181,0,2793,22.50032,0,0,-19,17,0,0,0
-0.1299659,0.2897047,0.1970951,0.09606202,0.8170779,10.27181,0,2793,22.52032,0,0,-19,17,0,0,0
-0.1299659,0.2897047,0.1970951,0.09606202,0.8170779,10.27181,0,2793,22.54033,0,0,-19,17,0,0,0
-0.1299659,0.2897047,0.1970951,0.09606202,0.8170779,10.27181,0,2793,22.56033,0,0,-19,17,0,0,0
-0.1299659,0.2897047,0.1970951,0.09606202,0.8170779,10.27181,0,2793,22.58033,0,0,-19,17,0,0,0
-0.1299659,0.2897047,0.1970951,0.09606202,0.8170779,10.27181,0,2793,22.60033,0,0,-19,17,0,0,0
-0.1299659,0.2897047,0.1970951,0.09606202,0.8170779,10.27181,0,2793,22.62033,0,0,-19,17,0,0,0
-0.1299659,0.2897047,0.1970951,0.09606202,0.8170779,10.27181,0,2793,22.64033,0,0,-19,17,0,0,0
-0.1299659,0.2897047,0.1970951,0.09606202,0.8170779,10.27181,0,2793,22.66033,0,0,-19,17,0,0,0
-0.1299659,0.2897047,0.1970951,0.09606202,0.8170779,10.27181,0,2793,22.68033,0,0,-19,17,0,0,0
-0.1299659,0.2897047,0.1970951,0.09606202,0.8170779,10.27181,0,2793,22.70033,0,0,-19,17,0,0,0
-0.1299659,0.2897047,0.1970951,0.09606202,0.8170779,10.27181,0,2793,22.72033,0,0,-19,17,0,0,0
-0.1301242,0.2898866,0.1967927,0.09623387,0.8169101,0.2712411,0,2794,22.74033,0,0,-19,17,0,0,0
-0.1301242,0.2898866,0.1967927,0.09623387,0.8169101,0.2712411,0,2794,22.76033,0,0,-19,17,0,0,0
-0.1301242,0.2898866,0.1967927,0.09623387,0.8169101,0.2712411,0,2794,22.78033,0,0,-19,17,0,0,0
-0.1301242,0.2898866,0.1967927,0.09623387,0.8169101,0.2712411,0,2794,22.80033,0,0,-19,17,0,0,0
-0.1301242,0.2898866,0.1967927,0.09623387,0.8169101,0.2712411,0,2794,22.82033,0,0,-19,17,0,0,0
-0.1301242,0.2898866,0.1967927,0.09623387,0.8169101,0.2712411,0,2794,22.84033,0,0,-19,17,0,0,0
-0.1301242,0.2898866,0.1967927,0.09623387,0.8169101,0.2712411,0,2794,22.86033,0,0,-19,17,0,0,0
-0.1301242,0.2898866,0.1967927,0.09623387,0.8169101,0.2712411,0,2794,22.88033,0,0,-19,17,0,0,0
-0.1301242,0.2898866,0.1967927,0.09623387,0.8169101,0.2712411,0,2794,22.90033,0,0,-19,17,0,0,0
-0.1301242,0.2898866,0.1967927,0.09623387,0.8169101,0.2712411,0,2794,22.92033,0,0,-19,17,0,0,0
-0.1301242,0.2898866,0.1967927,0.09623387,0.8169101,0.2712411,0,2794,22.94033,0,0,-19,17,0,0,0
-0.1301242,0.2898866,0.1967927,0.09623387,0.8169101,0.2712411,0,2794,22.96033,0,0,-19,17,0,0,0
-0.1301242,0.2898866,0.1967927,0.09623387,0.8169101,0.2712411,0,2794,22.98034,0,0,-19,17,0,0,0
-0.1301242,0.2898866,0.1967927,0.09623387,0.8169101,0.2712411,0,2794,23.00034,0,0,-19,17,0,0,0
-0.1301242,0.2898866,0.1967927,0.09623387,0.8169101,0.2712411,0,2794,23.02034,0,0,-19,17,0,0,0
-0.1301242,0.2898866,0.1967927,0.09623387,0.8169101,0.2712411,0,2794,23.04034,0,0,-19,17,0,0,0
-0.1301242,0.2898866,0.1967927,0.09623387,0.8169101,0.2712411,0,2794,23.06034,0,0,-19,17,0,0,0
-0.130171,0.2906854,0.1947709,0.09558856,0.8166333,0.2713603,0,2795,23.08034,0.3333333,0,-19,17,0,1,0
-0.130171,0.2906854,0.1947709,0.09558856,0.8166333,0.2713603,0,2795,23.10034,0.3333333,0,-19,17,0,1,0
-0.130171,0.2906854,0.1947709,0.09558856,0.8166333,0.2713603,0,2795,23.12034,0.3333333,0,-19,17,0,1,0
-0.130171,0.2906854,0.1947709,0.09558856,0.8166333,0.2713603,0,2795,23.14034,0.3333333,0,-19,17,0,1,0
-0.130171,0.2906854,0.1947709,0.09558856,0.8166333,0.2713603,0,2795,23.16034,0.3333333,0,-19,17,0,1,0
-0.130171,0.2906854,0.1947709,0.09558856,0.8166333,0.2713603,0,2795,23.18034,0.3333333,0,-19,17,0,1,0
-0.130171,0.2906854,0.1947709,0.09558856,0.8166333,0.2713603,0,2795,23.20034,0.3333333,0,-19,17,0,1,0
-0.130171,0.2906854,0.1947709,0.09558856,0.8166333,0.2713603,0,2795,23.22034,0.3333333,0,-19,17,0,1,0
-0.130171,0.2906854,0.1947709,0.09558856,0.8166333,0.2713603,0,2795,23.24034,0.3333333,0,-19,17,0,1,0
-0.130171,0.2906854,0.1947709,0.09558856,0.8166333,0.2713603,0,2795,23.26034,0.3333333,0,-19,17,0,1,0
-0.130171,0.2906854,0.1947709,0.09558856,0.8166333,0.2713603,0,2795,23.28034,0.3333333,0,-19,17,0,1,0
-0.130171,0.2906854,0.1947709,0.09558856,0.8166333,0.2713603,0,2795,23.30034,0.3333333,0,-19,17,0,1,0
-0.130171,0.2906854,0.1947709,0.09558856,0.8166333,0.2713603,0,2795,23.32034,0.3333333,0,-19,17,0,1,0
-0.130171,0.2906854,0.1947709,0.09558856,0.8166333,0.2713603,0,2795,23.34034,0.3333333,0,-19,17,0,1,0
-0.130171,0.2906854,0.1947709,0.09558856,0.8166333,0.2713603,0,2795,23.36034,0.3333333,0,-19,17,0,1,0
-0.130171,0.2906854,0.1947709,0.09558856,0.8166333,0.2713603,0,2795,23.38034,0.3333333,0,-19,17,0,1,0
-0.1289601,0.2898837,0.1907346,0.0956003,0.8169603,0.270772,0,2796,23.40034,0.6666667,0,-19,17,0,1,0
-0.1289601,0.2898837,0.1907346,0.0956003,0.8169603,0.270772,0,2796,23.42035,0.6666667,0,-19,17,0,1,0
-0.1289601,0.2898837,0.1907346,0.0956003,0.8169603,0.270772,0,2796,23.44035,0.6666667,0,-19,17,0,1,0
-0.1289601,0.2898837,0.1907346,0.0956003,0.8169603,0.270772,0,2796,23.46035,0.6666667,0,-19,17,0,1,0
-0.1289601,0.2898837,0.1907346,0.0956003,0.8169603,0.270772,0,2796,23.48035,0.6666667,0,-19,17,0,1,0
-0.1289601,0.2898837,0.1907346,0.0956003,0.8169603,0.270772,0,2796,23.50035,0.6666667,0,-19,17,0,1,0
-0.1289601,0.2898837,0.1907346,0.0956003,0.8169603,0.270772,0,2796,23.52035,0.6666667,0,-19,17,0,1,0
-0.1289601,0.2898837,0.1907346,0.0956003,0.8169603,0.270772,0,2796,23.54035,0.6666667,0,-19,17,0,1,0
-0.1289601,0.2898837,0.1907346,0.0956003,0.8169603,0.270772,0,2796,23.56035,0.6666667,0,-19,17,0,1,0
-0.1289601,0.2898837,0.1907346,0.0956003,0.8169603,0.270772,0,2796,23.58035,0.6666667,0,-19,17,0,1,0
-0.1289601,0.2898837,0.1907346,0.0956003,0.8169603,0.270772,0,2796,23.60035,0.6666667,0,-19,17,0,1,0
-0.1289601,0.2898837,0.1907346,0.0956003,0.8169603,0.270772,0,2796,23.62035,0.6666667,0,-19,17,0,1,0
-0.1289601,0.2898837,0.1907346,0.0956003,0.8169603,0.270772,0,2796,23.64035,0.6666667,0,-19,17,0,1,0
-0.1289601,0.2898837,0.1907346,0.0956003,0.8169603,0.270772,0,2796,23.66035,0.6666667,0,-19,17,0,1,0
-0.1289601,0.2898837,0.1907346,0.0956003,0.8169603,0.270772,0,2796,23.68035,0.6666667,0,-19,17,0,1,0
-0.1289601,0.2898837,0.1907346,0.0956003,0.8169603,0.270772,0,2796,23.70035,0.6666667,0,-19,17,0,1,0
-0.1289601,0.2898837,0.1907346,0.0956003,0.8169603,0.270772,0,2796,23.72035,0.6666667,0,-19,17,0,1,0
