RotationX,RotationY,RotationZ,PositionX,PositionY,PositionZ,Button Pressed,Frame,TimeFromStart,TimeInTrial,Block,Trial,Scene,Condition,IsTrial,IsWait
0.1058121,0.2015074,0.2862478,-0.1624855,0.8288871,0.2565162,0,2794,22.90033,0,0,-19,17,0,0,0
0.1058121,0.2015074,0.2862478,-0.1624855,0.8288871,0.2565162,0,2794,22.92033,0,0,-19,17,0,0,0
0.1058121,0.2015074,0.2862478,-0.1624855,0.8288871,0.2565162,0,2794,22.94033,0,0,-19,17,0,0,0
0.1058121,0.2015074,0.2862478,-0.1624855,0.8288871,0.2565162,0,2794,22.96033,0,0,-19,17,0,0,0
0.1058121,0.2015074,0.2862478,-0.1624855,0.8288871,0.2565162,0,2794,22.98034,0,0,-19,17,0,0,0
0.1058121,0.2015074,0.2862478,-0.1624855,0.8288871,0.2565162,0,2794,23.00034,0,0,-19,17,0,0,0
0.1058121,0.2015074,0.2862478,-0.1624855,0.8288871,0.2565162,0,2794,23.02034,0,0,-19,17,0,0,0
0.1058121,0.2015074,0.2862478,-0.1624855,0.8288871,0.2565162,0,2794,23.04034,0,0,-19,17,0,0,0
0.1058121,0.2015074,0.2862478,-0.1624855,0.8288871,0.2565162,0,2794,23.06034,0,0,-19,17,0,0,0
0.1056426,0.202163,0.284961,-0.1617979,0.8288066,0.2568586,0,2795,23.08034,0.3333333,0,-19,17,0,1,0
0.1056426,0.202163,0.284961,-0.1617979,0.8288066,0.2568586,0,2795,23.10034,0.3333333,0,-19,17,0,1,0
0.1056426,0.202163,0.284961,-0.1617979,0.8288066,0.2568586,0,2795,23.12034,0.3333333,0,-19,17,0,1,0
0.1056426,0.202163,0.284961,-0.1617979,0.8288066,0.2568586,0,2795,23.14034,0.3333333,0,-19,17,0,1,0
0.1056426,0.202163,0.284961,-0.1617979,0.8288066,0.2568586,0,2795,23.16034,0.3333333,0,-19,17,0,1,0
0.1056426,0.202163,0.284961,-0.1617979,0.8288066,0.2568586,0,2795,23.18034,0.3333333,0,-19,17,0,1,0
0.1056426,0.202163,0.284961,-0.1617979,0.8288066,0.2568586,0,2795,23.20034,0.3333333,0,-19,17,0,1,0
0.1056426,0.202163,0.284961,-0.1617979,0.8288066,0.2568586,0,2795,23.22034,0.3333333,0,-19,17,0,1,0
0.1056426,0.202163,0.284961,-0.1617979,0.8288066,0.2568586,0,2795,23.24034,0.3333333,0,-19,17,0,1,0
0.1056426,0.202163,0.284961,-0.1617979,0.8288066,0.2568586,0,2795,23.26034,0.3333333,0,-19,17,0,1,0
0.1056426,0.202163,0.284961,-0.1617979,0.8288066,0.2568586,0,2795,23.28034,0.3333333,0,-19,17,0,1,0
0.1056426,0.202163,0.284961,-0.1617979,0.8288066,0.2568586,0,2795,23.30034,0.3333333,0,-19,17,0,1,0
0.1056426,0.202163,0.284961,-0.1617979,0.8288066,0.2568586,0,2795,23.32034,0.3333333,0,-19,17,0,1,0
0.1056426,0.202163,0.284961,-0.1617979,0.8288066,0.2568586,0,2795,23.34034,0.3333333,0,-19,17,0,1,0
0.1056426,0.202163,0.284961,-0.1617979,0.8288066,0.2568586,0,2795,23.36034,0.3333333,0,-19,17,0,1,0
0.1056426,0.202163,0.284961,-0.1617979,0.8288066,0.2568586,0,2795,23.38034,0.3333333,0,-19,17,0,1,0
0.1050657,0.1992947,0.2843797,-0.1628944,0.8289779,0.2563644,0,2796,23.40034,0.6666667,0,-19,17,0,1,0
0.1050657,0.1992947,0.2843797,-0.1628944,0.8289779,0.2563644,0,2796,23.42035,0.6666667,0,-19,17,0,1,0
0.1050657,0.1992947,0.2843797,-0.1628944,0.8289779,0.2563644,0,2796,23.44035,0.6666667,0,-19,17,0,1,0
0.1050657,0.1992947,0.2843797,-0.1628944,0.8289779,0.2563644,0,2796,23.46035,0.6666667,0,-19,17,0,1,0
0.1050657,0.1992947,0.2843797,-0.1628944,0.8289779,0.2563644,0,2796,23.48035,0.6666667,0,-19,17,0,1,0
0.1050657,0.1992947,0.2843797,-0.1628944,0.8289779,0.2563644,0,2796,23.50035,0.6666667,0,-19,17,0,1,0
0.1050657,0.1992947,0.2843797,-0.1628944,0.8289779,0.2563644,0,2796,23.52035,0.6666667,0,-19,17,0,1,0
0.1050657,0.1992947,0.2843797,-0.1628944,0.8289779,0.2563644,0,2796,23.54035,0.6666667,0,-19,17,0,1,0
0.1050657,0.1992947,0.2843797,-0.1628944,0.8289779,0.2563644,0,2796,23.56035,0.6666667,0,-19,17,0,1,0
0.1050657,0.1992947,0.2843797,-0.1628944,0.8289779,0.2563644,0,2796,23.58035,0.6666667,0,-19,17,0,1,0
0.1050657,0.1992947,0.2843797,-0.1628944,0.8289779,0.2563644,0,2796,23.60035,0.6666667,0,-19,17,0,1,0
0.1050657,0.1992947,0.2843797,-0.1628944,0.8289779,0.2563644,0,2796,23.62035,0.6666667,0,-19,17,0,1,0
0.1050657,0.1992947,0.2843797,-0.1628944,0.8289779,0.2563644,0,2796,23.64035,0.6666667,0,-19,17,0,1,0
0.1050657,0.1992947,0.2843797,-0.1628944,0.8289779,0.2563644,0,2796,23.66035,0.6666667,0,-19,17,0,1,0
0.1050657,0.1992947,0.2843797,-0.1628944,0.8289779,0.2563644,0,2796,23.68035,0.6666667,0,-19,17,0,1,0
0.1050657,0.1992947,0.2843797,-0.1628944,0.8289779,0.2563644,0,2796,23.70035,0.6666667,0,-19,17,0,1,0
0.1050657,0.1992947,0.2843797,-0.1628944,0.8289779,0.2563644,0,2796,23.72035,0.6666667,0,-19,17,0,1,0
0.1060093,0.1996061,0.2852034,-0.163191,0.8289813,0.2565799,0,2797,23.74035,1,0,-19,17,0,1,0
0.1060093,0.1996061,0.2852034,-0.163191,0.8289813,0.2565799,0,2797,23.76035,1,0,-19,17,0,1,0
0.1060093,0.1996061,0.2852034,-0.163191,0.8289813,0.2565799,0,2797,23.78035,1,0,-19,17,0,1,0
0.1060093,0.1996061,0.2852034,-0.163191,0.8289813,0.2565799,0,2797,23.80035,1,0,-19,17,0,1,0
0.1060093,0.1996061,0.2852034,-0.163191,0.8289813,0.2565799,0,2797,23.82035,1,0,-19,17,0,1,0
0.1060093,0.1996061,0.2852034,-0.163191,0.8289813,0.2565799,0,2797,23.84035,1,0,-19,17,0,1,0
0.1060093,0.1996061,0.2852034,-0.163191,0.8289813,0.2565799,0,2797,23.86036,1,0,-19,17,0,1,0
0.1060093,0.1996061,0.2852034,-0.163191,0.8289813,0.2565799,0,2797,23.88036,1,0,-19,17,0,1,0
0.1060093,0.1996061,0.2852034,-0.163191,0.8289813,0.2565799,0,2797,23.90036,1,0,-19,17,0,1,0
0.1060093,0.1996061,0.2852034,-0.163191,0.8289813,0.2565799,0,2797,23.92036,1,0,-19,17,0,1,0
0.1060093,0.1996061,0.2852034,-0.163191,0.8289813,0.2565799,0,2797,23.94036,1,0,-19,17,0,1,0
0.1060093,0.1996061,0.2852034,-0.163191,0.8289813,0.2565799,0,2797,23.96036,1,0,-19,17,0,1,0
0.1060093,0.1996061,0.2852034,-0.163191,0.8289813,0.2565799,0,2797,23.98036,1,0,-19,17,0,1,0
0.1060093,0.1996061,0.2852034,-0.163191,0.8289813,0.2565799,0,2797,24.00036,1,0,-19,17,0,1,0
0.1060093,0.1996061,0.2852034,-0.163191,0.8289813,0.2565799,0,2797,24.02036,1,0,-19,17,0,1,0
0.1060093,0.1996061,0.2852034,-0.163191,0.8289813,0.2565799,0,2797,24.04036,1,0,-19,17,0,1,0
0.1060093,0.1996061,0.2852034,-0.163191,0.8289813,0.2565799,0,2797,24.06036,1,0,-19,17,0,1,0
0.1072527,0.200269,0.2855233,-0.1620451,0.8286254,0.2550449,0,2798,24.08036,1.333333,0,-19,17,0,1,0
0.1072527,0.200269,0.2855233,-0.1620451,0.8286254,0.2550449,0,2798,24.10036,1.333333,0,-19,17,0,1,0
0.1072527,0.200269,0.2855233,-0.1620451,0.8286254,0.2550449,0,2798,24.12036,1.333333,0,-19,17,0,1,0
0.1072527,0.200269,0.2855233,-0.1620451,0.8286254,0.2550449,0,2798,24.14036,1.333333,0,-19,17,0,1,0
0.1072527,0.200269,0.2855233,-0.1620451,0.8286254,0.2550449,0,2798,24.16036,1.333333,0,-19,17,0,1,0
0.1072527,0.200269,0.2855233,-0.1620451,0.8286254,0.2550449,0,2798,24.18036,1.333333,0,-19,17,0,1,0
0.1072527,0.200269,0.2855233,-0.1620451,0.8286254,0.2550449,0,2798,24.20036,1.333333,0,-19,17,0,1,0
0.1072527,0.200269,0.2855233,-0.1620451,0.8286254,0.2550449,0,2798,24.22036,1.333333,0,-19,17,0,1,0
0.1072527,0.200269,0.2855233,-0.1620451,0.8286254,0.2550449,0,2798,24.24036,1.333333,0,-19,17,0,1,0
0.1072527,0.200269,0.2855233,-0.1620451,0.8286254,0.2550449,0,2798,24.26036,1.333333,0,-19,17,0,1,0
0.1072527,0.200269,0.2855233,-0.1620451,0.8286254,0.2550449,0,2798,24.28036,1.333333,0,-19,17,0,1,0
0.1072527,0.200269,0.2855233,-0.1620451,0.8286254,0.2550449,0,2798,24.30037,1.333333,0,-19,17,0,1,0
0.1072527,0.200269,0.2855233,-0.1620451,0.8286254,0.2550449,0,2798,24.32037,1.333333,0,-19,17,0,1,0
0.1072527,0.200269,0.2855233,-0.1620451,0.8286254,0.2550449,0,2798,24.34037,1.333333,0,-19,17,0,1,0
0.1072527,0.200269,0.2855233,-0.1620451,0.8286254,0.2550449,0,2798,24.36037,1.333333,0,-19,17,0,1,0
0.1072527,0.200269,0.2855233,-0.1620451,0.8286254,0.2550449,0,2798,24.38037,1.333333,0,-19,17,0,1,0
0.1064752,0.2004911,0.2865806,-0.1623049,0.8287541,0.255288,0,2799,24.40037,1.666667,0,-19,17,0,1,0
0.1064752,0.2004911,0.2865806,-0.1623049,0.8287541,0.255288,0,2799,24.42037,1.666667,0,-19,17,0,1,0
0.1064752,0.2004911,0.2865806,-0.1623049,0.8287541,0.255288,0,2799,24.44037,1.666667,0,-19,17,0,1,0
0.1064752,0.2004911,0.2865806,-0.1623049,0.8287541,0.255288,0,2799,24.46037,1.666667,0,-19,17,0,1,0
0.1064752,0.2004911,0.2865806,-0.1623049,0.8287541,0.255288,0,2799,24.48037,1.666667,0,-19,17,0,1,0
0.1064752,0.2004911,0.2865806,-0.1623049,0.8287541,0.255288,0,2799,24.50037,1.666667,0,-19,17,0,1,0
0.1064752,0.2004911,0.2865806,-0.1623049,0.8287541,0.255288,0,2799,24.52037,1.666667,0,-19,17,0,1,0
0.1064752,0.2004911,0.2865806,-0.1623049,0.8287541,0.255288,0,2799,24.54037,1.666667,0,-19,17,0,1,0
0.1064752,0.2004911,0.2865806,-0.1623049,0.8287541,0.255288,0,2799,24.56037,1.666667,0,-19,17,0,1,0
0.1064752,0.2004911,0.2865806,-0.1623049,0.8287541,0.255288,0,2799,24.58037,1.666667,0,-19,17,0,1,0
0.1064752,0.2004911,0.2865806,-0.1623049,0.8287541,0.255288,0,2799,24.60037,1.666667,0,-19,17,0,1,0
0.1064752,0.2004911,0.2865806,-0.1623049,0.8287541,0.255288,0,2799,24.62037,1.666667,0,-19,17,0,1,0
0.1064752,0.2004911,0.2865806,-0.1623049,0.8287541,0.255288,0,2799,24.64037,1.666667,0,-19,17,0,1,0
0.1064752,0.2004911,0.2865806,-0.1623049,0.8287541,0.255288,0,2799,24.66037,1.666667,0,-19,17,0,1,0
0.1064752,0.2004911,0.2865806,-0.1623049,0.8287541,0.255288,0,2799,24.68037,1.666667,0,-19,17,0,1,0
0.1064752,0.2004911,0.2865806,-0.1623049,0.8287541,0.255288,0,2799,24.70037,1.666667,0,-19,17,0,1,0
0.1064752,0.2004911,0.2865806,-0.1623049,0.8287541,0.255288,0,2799,24.72038,1.666667,0,-19,17,0,1,0
0.106016,0.2009748,0.2865876,-0.1625362,0.8289019,0.2559694,0,2800,24.74038,2,0,-19,17,0,1,0
0.106016,0.2009748,0.2865876,-0.1625362,0.8289019,0.2559694,0,2800,24.76038,2,0,-19,17,0,1,0
0.106016,0.2009748,0.2865876,-0.1625362,0.8289019,0.2559694,0,2800,24.78038,2,0,-19,17,0,1,0
0.106016,0.2009748,0.2865876,-0.1625362,0.8289019,0.2559694,0,2800,24.80038,2,0,-19,17,0,1,0
0.106016,0.2009748,0.2865876,-0.1625362,0.8289019,0.2559694,0,2800,24.82038,2,0,-19,17,0,1,0
0.106016,0.2009748,0.2865876,-0.1625362,0.8289019,0.2559694,0,2800,24.84038,2,0,-19,17,0,1,0
0.106016,0.2009748,0.2865876,-0.1625362,0.8289019,0.2559694,0,2800,24.86038,2,0,-19,17,0,1,0
0.106016,0.2009748,0.2865876,-0.1625362,0.8289019,0.2559694,0,2800,24.88038,2,0,-19,17,0,1,0
0.106016,0.2009748,0.2865876,-0.1625362,0.8289019,0.2559694,0,2800,24.90038,2,0,-19,17,0,1,0
0.106016,0.2009748,0.2865876,-0.1625362,0.8289019,0.2559694,0,2800,24.92038,2,0,-19,17,0,1,0
0.106016,0.2009748,0.2865876,-0.1625362,0.8289019,0.2559694,0,2800,24.94038,2,0,-19,17,0,1,0
0.106016,0.2009748,0.2865876,-0.1625362,0.8289019,0.2559694,0,2800,24.96038,2,0,-19,17,0,1,0
0.106016,0.2009748,0.2865876,-0.1625362,0.8289019,0.2559694,0,2800,24.98038,2,0,-19,17,0,1,0
0.106016,0.2009748,0.2865876,-0.1625362,0.8289019,0.2559694,0,2800,25.00038,2,0,-19,17,0,1,0
0.106016,0.2009748,0.2865876,-0.1625362,0.8289019,0.2559694,0,2800,25.02038,2,0,-19,17,0,1,0
0.106016,0.2009748,0.2865876,-0.1625362,0.8289019,0.2559694,0,2800,25.04038,2,0,-19,17,0,1,0
0.106016,0.2009748,0.2865876,-0.1625362,0.8289019,0.2559694,0,2800,25.06038,2,0,-19,17,0,1,0
0.1064843,0.201242,0.2857561,-0.1623493,0.8287797,0.256308,0,2801,25.08038,2.333333,0,-19,17,0,1,0
0.1064843,0.201242,0.2857561,-0.1623493,0.8287797,0.256308,0,2801,25.10038,2.333333,0,-19,17,0,1,0
0.1064843,0.201242,0.2857561,-0.1623493,0.8287797,0.256308,0,2801,25.12038,2.333333,0,-19,17,0,1,0
0.1064843,0.201242,0.2857561,-0.1623493,0.8287797,0.256308,0,2801,25.14038,2.333333,0,-19,17,0,1,0
0.1064843,0.201242,0.2857561,-0.1623493,0.8287797,0.256308,0,2801,25.16039,2.333333,0,-19,17,0,1,0
0.1064843,0.201242,0.2857561,-0.1623493,0.8287797,0.256308,0,2801,25.18039,2.333333,0,-19,17,0,1,0
0.1064843,0.201242,0.2857561,-0.1623493,0.8287797,0.256308,0,2801,25.20039,2.333333,0,-19,17,0,1,0
0.1064843,0.201242,0.2857561,-0.1623493,0.8287797,0.256308,0,2801,25.22039,2.333333,0,-19,17,0,1,0
0.1064843,0.201242,0.2857561,-0.1623493,0.8287797,0.256308,0,2801,25.24039,2.333333,0,-19,17,0,1,0
0.1064843,0.201242,0.2857561,-0.1623493,0.8287797,0.256308,0,2801,25.26039,2.333333,0,-19,17,0,1,0
0.1064843,0.201242,0.2857561,-0.1623493,0.8287797,0.256308,0,2801,25.28039,2.333333,0,-19,17,0,1,0
0.1064843,0.201242,0.2857561,-0.1623493,0.8287797,0.256308,0,2801,25.30039,2.333333,0,-19,17,0,1,0
0.1064843,0.201242,0.2857561,-0.1623493,0.8287797,0.256308,0,2801,25.32039,2.333333,0,-19,17,0,1,0
0.1064843,0.201242,0.2857561,-0.1623493,0.8287797,0.256308,0,2801,25.34039,2.333333,0,-19,17,0,1,0
0.1064843,0.201242,0.2857561,-0.1623493,0.8287797,0.256308,0,2801,25.36039,2.333333,0,-19,17,0,1,0
0.1064843,0.201242,0.2857561,-0.1623493,0.8287797,0.256308,0,2801,25.38039,2.333333,0,-19,17,0,1,0
0.1057416,0.2018962,0.2853256,-0.16218,0.8288751,0.2559527,0,2802,25.40039,2.666667,0,-19,17,0,1,0
0.1057416,0.2018962,0.2853256,-0.16218,0.8288751,0.2559527,0,2802,25.42039,2.666667,0,-19,17,0,1,0
0.1057416,0.2018962,0.2853256,-0.16218,0.8288751,0.2559527,0,2802,25.44039,2.666667,0,-19,17,0,1,0
0.1057416,0.2018962,0.2853256,-0.16218,0.8288751,0.2559527,0,2802,25.46039,2.666667,0,-19,17,0,1,0
0.1057416,0.2018962,0.2853256,-0.16218,0.8288751,0.2559527,0,2802,25.48039,2.666667,0,-19,17,0,1,0
0.1057416,0.2018962,0.2853256,-0.16218,0.8288751,0.2559527,0,2802,25.50039,2.666667,0,-19,17,0,1,0
0.1057416,0.2018962,0.2853256,-0.16218,0.8288751,0.2559527,0,2802,25.52039,2.666667,0,-19,17,0,1,0
0.1057416,0.2018962,0.2853256,-0.16218,0.8288751,0.2559527,0,2802,25.54039,2.666667,0,-19,17,0,1,0
0.1057416,0.2018962,0.2853256,-0.16218,0.8288751,0.2559527,0,2802,25.56039,2.666667,0,-19,17,0,1,0
0.1057416,0.2018962,0.2853256,-0.16218,0.8288751,0.2559527,0,2802,25.58039,2.666667,0,-19,17,0,1,0
0.1057416,0.2018962,0.2853256,-0.16218,0.8288751,0.2559527,0,2802,25.6004,2.666667,0,-19,17,0,1,0
0.1057416,0.2018962,0.2853256,-0.16218,0.8288751,0.2559527,0,2802,25.6204,2.666667,0,-19,17,0,1,0
0.1057416,0.2018962,0.2853256,-0.16218,0.8288751,0.2559527,0,2802,25.6404,2.666667,0,-19,17,0,1,0
0.1057416,0.2018962,0.2853256,-0.16218,0.8288751,0.2559527,0,2802,25.6604,2.666667,0,-19,17,0,1,0
0.1057416,0.2018962,0.2853256,-0.16218,0.8288751,0.2559527,0,2802,25.6804,2.666667,0,-19,17,0,1,0
0.1057416,0.2018962,0.2853256,-0.16218,0.8288751,0.2559527,0,2802,25.7004,2.666667,0,-19,17,0,1,0
0.1057416,0.2018962,0.2853256,-0.16218,0.8288751,0.2559527,0,2802,25.7204,2.666667,0,-19,17,0,1,0
0.1045788,0.202661,0.2855531,-0.1620414,0.8289504,0.2557662,0,2803,25.7404,3,0,-19,17,0,1,0
0.1045788,0.202661,0.2855531,-0.1620414,0.8289504,0.2557662,0,2803,25.7604,3,0,-19,17,0,1,0
0.1045788,0.202661,0.2855531,-0.1620414,0.8289504,0.2557662,0,2803,25.7804,3,0,-19,17,0,1,0
0.1045788,0.202661,0.2855531,-0.1620414,0.8289504,0.2557662,0,2803,25.8004,3,0,-19,17,0,1,0
0.1045788,0.202661,0.2855531,-0.1620414,0.8289504,0.2557662,0,2803,25.8204,3,0,-19,17,0,1,0
0.1045788,0.202661,0.2855531,-0.1620414,0.8289504,0.2557662,0,2803,25.8404,3,0,-19,17,0,1,0
0.1045788,0.202661,0.2855531,-0.1620414,0.8289504,0.2557662,0,2803,25.8604,3,0,-19,17,0,1,0
0.1045788,0.202661,0.2855531,-0.1620414,0.8289504,0.2557662,0,2803,25.8804,3,0,-19,17,0,1,0
0.1045788,0.202661,0.2855531,-0.1620414,0.8289504,0.2557662,0,2803,25.9004,3,0,-19,17,0,1,0
0.1045788,0.202661,0.2855531,-0.1620414,0.8289504,0.2557662,0,2803,25.9204,3,0,-19,17,0,1,0
0.1045788,0.202661,0.2855531,-0.1620414,0.8289504,0.2557662,0,2803,25.9404,3,0,-19,17,0,1,0
0.1045788,0.202661,0.2855531,-0.1620414,0.8289504,0.2557662,0,2803,25.9604,3,0,-19,17,0,1,0
0.1045788,0.202661,0.2855531,-0.1620414,0.8289504,0.2557662,0,2803,25.9804,3,0,-19,17,0,1,0
0.1045788,0.202661,0.2855531,-0.1620414,0.8289504,0.2557662,0,2803,26.0004,3,0,-19,17,0,1,0
0.1045788,0.202661,0.2855531,-0.1620414,0.8289504,0.2557662,0,2803,26.0204,3,0,-19,17,0,1,0
0.1045788,0.202661,0.2855531,-0.1620414,0.8289504,0.2557662,0,2803,26.04041,3,0,-19,17,0,1,0
0.1045788,0.202661,0.2855531,-0.1620414,0.8289504,0.2557662,0,2803,26.06041,3,0,-19,17,0,1,0
0.1042874,0.2026441,0.28508,-0.1621356,0.8290136,0.2560129,0,2804,26.08041,3.333333,0,-19,17,0,1,0
0.1042874,0.2026441,0.28508,-0.1621356,0.8290136,0.2560129,0,2804,26.10041,3.333333,0,-19,17,0,1,0
0.1042874,0.2026441,0.28508,-0.1621356,0.8290136,0.2560129,0,2804,26.12041,3.333333,0,-19,17,0,1,0
0.1042874,0.2026441,0.28508,-0.1621356,0.8290136,0.2560129,0,2804,26.14041,3.333333,0,-19,17,0,1,0
0.1042874,0.2026441,0.28508,-0.1621356,0.8290136,0.2560129,0,2804,26.16041,3.333333,0,-19,17,0,1,0
0.1042874,0.2026441,0.28508,-0.1621356,0.8290136,0.2560129,0,2804,26.18041,3.333333,0,-19,17,0,1,0
0.1042874,0.2026441,0.28508,-0.1621356,0.8290136,0.2560129,0,2804,26.20041,3.333333,0,-19,17,0,1,0
0.1042874,0.2026441,0.28508,-0.1621356,0.8290136,0.2560129,0,2804,26.22041,3.333333,0,-19,17,0,1,0
0.1042874,0.2026441,0.28508,-0.1621356,0.8290136,0.2560129,0,2804,26.24041,3.333333,0,-19,17,0,1,0
0.1042874,0.2026441,0.28508,-0.1621356,0.8290136,0.2560129,0,2804,26.26041,3.333333,0,-19,17,0,1,0
0.1042874,0.2026441,0.28508,-0.1621356,0.8290136,0.2560129,0,2804,26.28041,3.333333,0,-19,17,0,1,0
0.1042874,0.2026441,0.28508,-0.1621356,0.8290136,0.2560129,0,2804,26.30041,3.333333,0,-19,17,0,1,0
0.1042874,0.2026441,0.28508,-0.1621356,0.8290136,0.2560129,0,2804,26.32041,3.333333,0,-19,17,0,1,0
0.1042874,0.2026441,0.28508,-0.1621356,0.8290136,0.2560129,0,2804,26.34041,3.333333,0,-19,17,0,1,0
0.1042874,0.2026441,0.28508,-0.1621356,0.8290136,0.2560129,0,2804,26.36041,3.333333,0,-19,17,0,1,0
0.1042874,0.2026441,0.28508,-0.1621356,0.8290136,0.2560129,0,2804,26.38041,3.333333,0,-19,17,0,1,0
0.1048733,0.2029143,0.2848896,-0.1619797,0.8289113,0.2558823,0,2805,26.40041,3.666666,0,-19,17,0,1,0
0.1048733,0.2029143,0.2848896,-0.1619797,0.8289113,0.2558823,0,2805,26.42041,3.666666,0,-19,17,0,1,0
0.1048733,0.2029143,0.2848896,-0.1619797,0.8289113,0.2558823,0,2805,26.44041,3.666666,0,-19,17,0,1,0
0.1048733,0.2029143,0.2848896,-0.1619797,0.8289113,0.2558823,0,2805,26.46041,3.666666,0,-19,17,0,1,0
0.1048733,0.2029143,0.2848896,-0.1619797,0.8289113,0.2558823,0,2805,26.48042,3.666666,0,-19,17,0,1,0
0.1048733,0.2029143,0.2848896,-0.1619797,0.8289113,0.2558823,0,2805,26.50042,3.666666,0,-19,17,0,1,0
0.1048733,0.2029143,0.2848896,-0.1619797,0.8289113,0.2558823,0,2805,26.52042,3.666666,0,-19,17,0,1,0
0.1048733,0.2029143,0.2848896,-0.1619797,0.8289113,0.2558823,0,2805,26.54042,3.666666,0,-19,17,0,1,0
0.1048733,0.2029143,0.2848896,-0.1619797,0.8289113,0.2558823,0,2805,26.56042,3.666666,0,-19,17,0,1,0
0.1048733,0.2029143,0.2848896,-0.1619797,0.8289113,0.2558823,0,2805,26.58042,3.666666,0,-19,17,0,1,0
0.1048733,0.2029143,0.2848896,-0.1619797,0.8289113,0.2558823,0,2805,26.60042,3.666666,0,-19,17,0,1,0
0.1048733,0.2029143,0.2848896,-0.1619797,0.8289113,0.2558823,0,2805,26.62042,3.666666,0,-19,17,0,1,0
0.1048733,0.2029143,0.2848896,-0.1619797,0.8289113,0.2558823,0,2805,26.64042,3.666666,0,-19,17,0,1,0
0.1048733,0.2029143,0.2848896,-0.1619797,0.8289113,0.2558823,0,2805,26.66042,3.666666,0,-19,17,0,1,0
0.1048733,0.2029143,0.2848896,-0.1619797,0.8289113,0.2558823,0,2805,26.68042,3.666666,0,-19,17,0,1,0
0.1048733,0.2029143,0.2848896,-0.1619797,0.8289113,0.2558823,0,2805,26.70042,3.666666,0,-19,17,0,1,0
0.1048733,0.2029143,0.2848896,-0.1619797,0.8289113,0.2558823,0,2805,26.72042,3.666666,0,-19,17,0,1,0
0.1055935,0.2027816,0.2842778,-0.1617123,0.8287725,0.2554923,0,2806,26.74042,4,0,-19,17,0,1,0
0.1055935,0.2027816,0.2842778,-0.1617123,0.8287725,0.2554923,0,2806,26.76042,4,0,-19,17,0,1,0
0.1055935,0.2027816,0.2842778,-0.1617123,0.8287725,0.2554923,0,2806,26.78042,4,0,-19,17,0,1,0
0.1055935,0.2027816,0.2842778,-0.1617123,0.8287725,0.2554923,0,2806,26.80042,4,0,-19,17,0,1,0
0.1055935,0.2027816,0.2842778,-0.1617123,0.8287725,0.2554923,0,2806,26.82042,4,0,-19,17,0,1,0
0.1055935,0.2027816,0.2842778,-0.1617123,0.8287725,0.2554923,0,2806,26.84042,4,0,-19,17,0,1,0
0.1055935,0.2027816,0.2842778,-0.1617123,0.8287725,0.2554923,0,2806,26.86042,4,0,-19,17,0,1,0
0.1055935,0.2027816,0.2842778,-0.1617123,0.8287725,0.2554923,0,2806,26.88042,4,0,-19,17,0,1,0
0.1055935,0.2027816,0.2842778,-0.1617123,0.8287725,0.2554923,0,2806,26.90042,4,0,-19,17,0,1,0
0.1055935,0.2027816,0.2842778,-0.1617123,0.8287725,0.2554923,0,2806,26.92043,4,0,-19,17,0,1,0
0.1055935,0.2027816,0.2842778,-0.1617123,0.8287725,0.2554923,0,2806,26.94043,4,0,-19,17,0,1,0
0.1055935,0.2027816,0.2842778,-0.1617123,0.8287725,0.2554923,0,2806,26.96043,4,0,-19,17,0,1,0
0.1055935,0.2027816,0.2842778,-0.1617123,0.8287725,0.2554923,0,2806,26.98043,4,0,-19,17,0,1,0
0.1055935,0.2027816,0.2842778,-0.1617123,0.8287725,0.2554923,0,2806,27.00043,4,0,-19,17,0,1,0
0.1055935,0.2027816,0.2842778,-0.1617123,0.8287725,0.2554923,0,2806,27.02043,4,0,-19,17,0,1,0
0.1055935,0.2027816,0.2842778,-0.1617123,0.8287725,0.2554923,0,2806,27.04043,4,0,-19,17,0,1,0
0.1055935,0.2027816,0.2842778,-0.1617123,0.8287725,0.2554923,0,2806,27.06043,4,0,-19,17,0,1,0
0.09656607,0.2105835,0.2701683,-0.1602149,0.8297812,0.253197,0,2807,27.08043,4.333333,0,-19,17,0,1,0
0.09656607,0.2105835,0.2701683,-0.1602149,0.8297812,0.253197,0,2807,27.10043,4.333333,0,-19,17,0,1,0
0.09656607,0.2105835,0.2701683,-0.1602149,0.8297812,0.253197,0,2807,27.12043,4.333333,0,-19,17,0,1,0
0.09656607,0.2105835,0.2701683,-0.1602149,0.8297812,0.253197,0,2807,27.14043,4.333333,0,-19,17,0,1,0
0.09656607,0.2105835,0.2701683,-0.1602149,0.8297812,0.253197,0,2807,27.16043,4.333333,0,-19,17,0,1,0
0.09656607,0.2105835,0.2701683,-0.1602149,0.8297812,0.253197,0,2807,27.18043,4.333333,0,-19,17,0,1,0
0.09656607,0.2105835,0.2701683,-0.1602149,0.8297812,0.253197,0,2807,27.20043,4.333333,0,-19,17,0,1,0
0.09656607,0.2105835,0.2701683,-0.1602149,0.8297812,0.253197,0,2807,27.22043,4.333333,0,-19,17,0,1,0
0.09656607,0.2105835,0.2701683,-0.1602149,0.8297812,0.253197,0,2807,27.24043,4.333333,0,-19,17,0,1,0
0.09656607,0.2105835,0.2701683,-0.1602149,0.8297812,0.253197,0,2807,27.26043,4.333333,0,-19,17,0,1,0
0.09656607,0.2105835,0.2701683,-0.1602149,0.8297812,0.253197,0,2807,27.28043,4.333333,0,-19,17,0,1,0
