RotationX,RotationY,RotationZ,PositionX,PositionY,PositionZ,Frame,TimeFromStart,TimeInTrial,Block,Trial,Scene,Condition,IsTrial,IsWait
0.002835632,0.0004145081,-0.06408489,-0.01091489,0.8073621,-0.001270452,6437,10.02004,0,-1,-20,Begin 1,0,0,1
0.002856664,0.0004008178,-0.06403466,-0.01090555,0.8073563,-0.001281268,6438,10.04004,0,-1,-20,Begin 1,0,0,1
0.002861072,0.0004065512,-0.06406564,-0.01088325,0.8073485,-0.001296763,6439,10.06004,0,-1,-20,Begin 1,0,0,1
0.002928331,0.0004001161,-0.06405344,-0.01086359,0.8073359,-0.001299174,6440,10.08004,0,-1,-20,Begin 1,0,0,1
0.00292944,0.0003638635,-0.06400327,-0.0108556,0.8073341,-0.00131268,6441,10.10004,0,-1,-20,Begin 1,0,0,1
0.00293164,0.00040285,-0.06402218,-0.01083484,0.8073406,-0.001334923,6442,10.12004,0,-1,-20,Begin 1,0,0,1
0.00290727,0.0003952761,-0.064013,-0.01082873,0.8073652,-0.001346568,6444,10.14004,0,-1,-20,Begin 1,0,0,1
0.002901975,0.0003901416,-0.06400187,-0.01083319,0.8073811,-0.001354523,6445,10.16004,0,-1,-20,Begin 1,0,0,1
0.002926049,0.0004145977,-0.06398441,-0.01083498,0.8073893,-0.001364301,6446,10.18004,0,-1,-20,Begin 1,0,0,1
0.002925341,0.0003932012,-0.06397679,-0.01085003,0.8073879,-0.001369674,6447,10.20004,0,-1,-20,Begin 1,0,0,1
0.002941224,0.000394811,-0.06397883,-0.01086377,0.8073821,-0.001389986,6448,10.22004,0,-1,-20,Begin 1,0,0,1
0.002923464,0.0004016299,-0.0639789,-0.01088924,0.8073763,-0.001414894,6449,10.24004,0,-1,-20,Begin 1,0,0,1
0.002936723,0.0003814372,-0.0639677,-0.01090566,0.8073774,-0.001434132,6450,10.26005,0,-1,-20,Begin 1,0,0,1
0.002957989,0.0003954481,-0.06395486,-0.01091839,0.8073705,-0.001441168,6451,10.28005,0,-1,-20,Begin 1,0,0,1
0.002987872,0.0004036352,-0.06397904,-0.01091959,0.8073652,-0.001453235,6452,10.30005,0,-1,-20,Begin 1,0,0,1
0.002978354,0.0003949751,-0.06397786,-0.01094188,0.8073632,-0.001486403,6453,10.32005,0,-1,-20,Begin 1,0,0,1
0.002972851,0.0004067833,-0.06395255,-0.01095942,0.8073571,-0.00150447,6454,10.34005,0,-1,-20,Begin 1,0,0,1
0.00292882,0.0003949883,-0.06395636,-0.01097057,0.8073633,-0.00153607,6455,10.36005,0,-1,-20,Begin 1,0,0,1
0.002965619,0.0004023113,-0.06395268,-0.01097569,0.8073498,-0.001564602,6457,10.38005,0,-1,-20,Begin 1,0,0,1
0.002948899,0.0004192619,-0.06396284,-0.01096499,0.8073488,-0.001578093,6458,10.40005,0,-1,-20,Begin 1,0,0,1
0.002951927,0.0004006177,-0.06393874,-0.01096637,0.8073406,-0.001603743,6460,10.42005,0,-1,-20,Begin 1,0,0,1
0.002966822,0.0004133628,-0.06394033,-0.01096072,0.807336,-0.001608932,6461,10.44005,0,-1,-20,Begin 1,0,0,1
0.002977493,0.0004583249,-0.0639498,-0.01097379,0.8073352,-0.001627347,6462,10.46005,0,-1,-20,Begin 1,0,0,1
0.003006725,0.0004338833,-0.0639732,-0.01097443,0.807331,-0.001621326,6463,10.48005,0,-1,-20,Begin 1,0,0,1
0.003012296,0.0004337302,-0.06394343,-0.01099425,0.8073283,-0.001626236,6464,10.50005,0,-1,-20,Begin 1,0,0,1
0.003029904,0.0004356115,-0.06394365,-0.01102017,0.8073218,-0.001631655,6465,10.52005,0,-1,-20,Begin 1,0,0,1
0.002988784,0.0004206986,-0.0639256,-0.01104771,0.8073177,-0.001636131,6467,10.54005,0,-1,-20,Begin 1,0,0,1
0.003031082,0.0004213079,-0.06393822,-0.01107574,0.8073065,-0.001631015,6468,10.56005,0,-1,-20,Begin 1,0,0,1
0.00302121,0.0004284495,-0.06393073,-0.01110306,0.8073055,-0.001626296,6470,10.58005,0,-1,-20,Begin 1,0,0,1
0.003014179,0.0004284146,-0.06393518,-0.01110665,0.8073097,-0.001626527,6471,10.60005,0,-1,-20,Begin 1,0,0,1
0.003003874,0.0004247467,-0.06394785,-0.01110187,0.8073131,-0.001618074,6472,10.62005,0,-1,-20,Begin 1,0,0,1
0.002981181,0.0004416491,-0.06395244,-0.01109587,0.8073178,-0.001617799,6473,10.64005,0,-1,-20,Begin 1,0,0,1
0.002969992,0.0003804167,-0.06393646,-0.01109471,0.8073182,-0.001608228,6474,10.66005,0,-1,-20,Begin 1,0,0,1
0.002973418,0.0004406684,-0.06394306,-0.01108719,0.807321,-0.001598633,6475,10.68005,0,-1,-20,Begin 1,0,0,1
0.002990607,0.0004207513,-0.06389414,-0.01109915,0.8073226,-0.001590707,6476,10.70006,0,-1,-20,Begin 1,0,0,1
0.002996114,0.0004451695,-0.06390446,-0.01108113,0.8073307,-0.00157328,6478,10.72006,0,-1,-20,Begin 1,0,0,1
0.002991253,0.0004448479,-0.06392138,-0.01106888,0.8073358,-0.00157058,6479,10.74006,0,-1,-20,Begin 1,0,0,1
0.003007776,0.0004362925,-0.06391128,-0.01106923,0.8073452,-0.00156483,6481,10.76006,0,-1,-20,Begin 1,0,0,1
0.003055803,0.000415957,-0.06392173,-0.01106961,0.8073547,-0.001561221,6482,10.78006,0,-1,-20,Begin 1,0,0,1
0.003069881,0.0004081551,-0.06390928,-0.01108787,0.807359,-0.001555648,6483,10.80006,0,-1,-20,Begin 1,0,0,1
0.003035626,0.0003963873,-0.0639056,-0.01108096,0.8073829,-0.001537408,6484,10.82006,0,-1,-20,Begin 1,0,0,1
0.003073621,0.0004068811,-0.06391872,-0.01106524,0.8073943,-0.001509864,6485,10.84006,0,-1,-20,Begin 1,0,0,1
0.003034274,0.0004061233,-0.06392005,-0.0110546,0.8074099,-0.001498552,6486,10.86006,0,-1,-20,Begin 1,0,0,1
0.00304347,0.0003885044,-0.06390366,-0.01104197,0.8074303,-0.001494467,6487,10.88006,0,-1,-20,Begin 1,0,0,1
0.003066112,0.0004102696,-0.06388667,-0.01103083,0.8074406,-0.001477868,6488,10.90006,0,-1,-20,Begin 1,0,0,1
0.003037366,0.0004274523,-0.06386752,-0.01102346,0.8074548,-0.001474962,6489,10.92006,0,-1,-20,Begin 1,0,0,1
0.00304846,0.0004127303,-0.06389806,-0.01100948,0.8074669,-0.001461663,6490,10.94006,0,-1,-20,Begin 1,0,0,1
0.003040788,0.0004286906,-0.06388392,-0.01098206,0.8074817,-0.00143881,6491,10.96006,0,-1,-20,Begin 1,0,0,1
0.003035602,0.0004137876,-0.06387706,-0.01095457,0.8074965,-0.001411011,6493,10.98006,0,-1,-20,Begin 1,0,0,1
0.003033539,0.0004348852,-0.06387934,-0.01094261,0.8074923,-0.001399682,6494,11.00006,0,-1,-20,Begin 1,0,0,1
0.003003343,0.0004365001,-0.06389291,-0.01091098,0.8074898,-0.00138683,6495,11.02006,0,-1,-20,Begin 1,0,0,1
0.002997349,0.0004330434,-0.06391928,-0.01089075,0.8074722,-0.00136344,6496,11.04006,0,-1,-20,Begin 1,0,0,1
0.003020071,0.0004382845,-0.06392282,-0.01089226,0.8074387,-0.001340209,6497,11.06006,0,-1,-20,Begin 1,0,0,1
0.003008055,0.0004365667,-0.06392287,-0.0108975,0.8074279,-0.001343912,6498,11.08006,0,-1,-20,Begin 1,0,0,1
0.003024799,0.0004783635,-0.0639143,-0.01089673,0.8074134,-0.001345644,6499,11.10006,0,-1,-20,Begin 1,0,0,1
0.003011266,0.0004441502,-0.06388701,-0.0108933,0.8074092,-0.00134992,6500,11.12006,0,-1,-20,Begin 1,0,0,1
0.003011543,0.0004510647,-0.06391659,-0.01086616,0.8074034,-0.001339328,6501,11.14007,0,-1,-20,Begin 1,0,0,1
0.002984711,0.0004632447,-0.06389514,-0.01085997,0.8073995,-0.001335048,6502,11.16007,0,-1,-20,Begin 1,0,0,1
0.002976194,0.0004605957,-0.06390184,-0.01087784,0.8073844,-0.001331091,6503,11.18007,0,-1,-20,Begin 1,0,0,1
0.0029895,0.0004718796,-0.06390831,-0.01088434,0.8073705,-0.001329087,6504,11.20007,0,-1,-20,Begin 1,0,0,1
0.002999367,0.0004607364,-0.06390028,-0.01089004,0.8073558,-0.001335447,6505,11.22007,0,-1,-20,Begin 1,0,0,1
0.002988547,0.0004570568,-0.06389985,-0.01089034,0.8073451,-0.00134062,6506,11.24007,0,-1,-20,Begin 1,0,0,1
0.003006812,0.0004802352,-0.06392397,-0.01088863,0.8073272,-0.001346231,6508,11.26007,0,-1,-20,Begin 1,0,0,1
0.003009352,0.0004666597,-0.06392747,-0.01089007,0.8073193,-0.001348634,6509,11.28007,0,-1,-20,Begin 1,0,0,1
0.003025375,0.0004872351,-0.06391654,-0.01089584,0.8073063,-0.001347525,6510,11.30007,0,-1,-20,Begin 1,0,0,1
0.003055496,0.0004891022,-0.06391371,-0.01089429,0.8072774,-0.001350621,6512,11.32007,0,-1,-20,Begin 1,0,0,1
0.003028278,0.0004851586,-0.06389009,-0.0108944,0.8072624,-0.001342273,6513,11.34007,0,-1,-20,Begin 1,0,0,1
0.003010578,0.0004909742,-0.06392986,-0.01089172,0.8072478,-0.001348909,6514,11.36007,0,-1,-20,Begin 1,0,0,1
0.003044662,0.0004959671,-0.06393387,-0.0108949,0.8072328,-0.00134579,6515,11.38007,0,-1,-20,Begin 1,0,0,1
0.003077736,0.0004759452,-0.06395854,-0.01091994,0.807216,-0.001338533,6516,11.40007,0,-1,-20,Begin 1,0,0,1
0.00308061,0.0004686769,-0.06394593,-0.01093731,0.8072151,-0.001333184,6517,11.42007,0,-1,-20,Begin 1,0,0,1
0.003090061,0.0004784314,-0.06390209,-0.01094865,0.8072171,-0.001331575,6518,11.44007,0,-1,-20,Begin 1,0,0,1
0.003097849,0.0005208528,-0.06391759,-0.01093665,0.8072178,-0.001323836,6519,11.46007,0,-1,-20,Begin 1,0,0,1
0.003056222,0.0005217494,-0.06389539,-0.01094769,0.8072196,-0.001317317,6520,11.48007,0,-1,-20,Begin 1,0,0,1
0.003055674,0.0005174542,-0.06389412,-0.01094548,0.8072211,-0.001298015,6522,11.50007,0,-1,-20,Begin 1,0,0,1
0.003065941,0.0005049593,-0.06387174,-0.01094983,0.8072217,-0.001286727,6523,11.52007,0,-1,-20,Begin 1,0,0,1
0.003093493,0.0005093042,-0.06388821,-0.01095037,0.8072178,-0.001278654,6524,11.54007,0,-1,-20,Begin 1,0,0,1
0.003098592,0.0005003293,-0.06389552,-0.01095492,0.8072106,-0.001279534,6525,11.56007,0,-1,-20,Begin 1,0,0,1
0.003107481,0.0004988798,-0.06391988,-0.01095407,0.8072058,-0.001282693,6526,11.58008,0,-1,-20,Begin 1,0,0,1
0.003114602,0.0005036152,-0.063925,-0.01096679,0.807203,-0.001297361,6528,11.60008,0,-1,-20,Begin 1,0,0,1
0.003116297,0.0005208412,-0.06393632,-0.01096486,0.8072048,-0.001308649,6529,11.62008,0,-1,-20,Begin 1,0,0,1
0.003141811,0.0005130455,-0.06394817,-0.01093629,0.8072162,-0.001302211,6531,11.64008,0,-1,-20,Begin 1,0,0,1
0.003166795,0.0004825116,-0.06393383,-0.01093169,0.8072228,-0.001316402,6532,11.66008,0,-1,-20,Begin 1,0,0,1
0.003164614,0.0005174016,-0.0639572,-0.01094078,0.8072299,-0.001335577,6533,11.68008,0,-1,-20,Begin 1,0,0,1
0.003171402,0.000529668,-0.06394988,-0.01094259,0.8072342,-0.001352041,6534,11.70008,0,-1,-20,Begin 1,0,0,1
0.003158665,0.0005677629,-0.06397012,-0.01095115,0.8072416,-0.001366537,6536,11.72008,0,-1,-20,Begin 1,0,0,1
0.003221627,0.0005389494,-0.06396475,-0.01096854,0.8072388,-0.001367809,6537,11.74008,0,-1,-20,Begin 1,0,0,1
0.003215505,0.0005736017,-0.06396246,-0.01098705,0.8072477,-0.001382603,6538,11.76008,0,-1,-20,Begin 1,0,0,1
0.003250932,0.0005653189,-0.06397961,-0.01100468,0.8072637,-0.001404669,6540,11.78008,0,-1,-20,Begin 1,0,0,1
0.00324709,0.0005607004,-0.06394927,-0.01100446,0.8072765,-0.001412237,6541,11.80008,0,-1,-20,Begin 1,0,0,1
0.003238512,0.0005354732,-0.06395948,-0.01101985,0.8072978,-0.001418941,6543,11.82008,0,-1,-20,Begin 1,0,0,1
0.003221859,0.0005389381,-0.06395058,-0.01103892,0.80731,-0.001430526,6544,11.84008,0,-1,-20,Begin 1,0,0,1
0.003237411,0.0005348162,-0.06394204,-0.01107156,0.8073114,-0.001445844,6545,11.86008,0,-1,-20,Begin 1,0,0,1
0.00324264,0.0005298501,-0.06395772,-0.01109661,0.8073173,-0.001456983,6546,11.88008,0,-1,-20,Begin 1,0,0,1
0.003257324,0.0005379217,-0.06392985,-0.01108541,0.8073314,-0.001461505,6547,11.90008,0,-1,-20,Begin 1,0,0,1
0.003245377,0.0005401059,-0.06395669,-0.01105171,0.8073345,-0.001461864,6548,11.92008,0,-1,-20,Begin 1,0,0,1
0.003266356,0.0004942857,-0.06395581,-0.01104411,0.8073239,-0.001459419,6549,11.94008,0,-1,-20,Begin 1,0,0,1
0.003316616,0.0005322925,-0.06395388,-0.01103365,0.8073106,-0.00147711,6551,11.96008,0,-1,-20,Begin 1,0,0,1
0.003251432,0.0005486034,-0.06399933,-0.01103579,0.8073114,-0.001500975,6552,11.98008,0,-1,-20,Begin 1,0,0,1
0.003304528,0.0005338119,-0.06400903,-0.01103607,0.8072879,-0.001499609,6554,12.00008,0,-1,-20,Begin 1,0,0,1
0.003284438,0.0005307664,-0.0639784,-0.01106181,0.8072748,-0.001511981,6555,12.02009,0,-1,-20,Begin 1,0,0,1
0.003271069,0.0005585116,-0.0639982,-0.01108307,0.8072613,-0.001536329,6556,12.04009,0,-1,-20,Begin 1,0,0,1
0.003291749,0.000547328,-0.06395859,-0.01113546,0.8072392,-0.001565674,6557,12.06009,0,-1,-20,Begin 1,0,0,1
0.003337532,0.0005524976,-0.06398217,-0.0111855,0.8072088,-0.001592879,6558,12.08009,0,-1,-20,Begin 1,0,0,1
0.003333448,0.0005631547,-0.06400198,-0.01120631,0.8071946,-0.001606877,6559,12.10009,0,-1,-20,Begin 1,0,0,1
0.003309003,0.0005674006,-0.06399172,-0.01121539,0.8071897,-0.00161074,6560,12.12009,0,-1,-20,Begin 1,0,0,1
0.003335485,0.0005215666,-0.06399416,-0.01122457,0.8071856,-0.00162052,6561,12.14009,0,-1,-20,Begin 1,0,0,1
0.003345803,0.0005364373,-0.06402391,-0.01121198,0.8071889,-0.001624792,6562,12.16009,0,-1,-20,Begin 1,0,0,1
0.003334327,0.0005364382,-0.06398778,-0.0112062,0.8071939,-0.001620626,6563,12.18009,0,-1,-20,Begin 1,0,0,1
0.003379382,0.0005552031,-0.06399547,-0.01120129,0.8071908,-0.001615595,6564,12.20009,0,-1,-20,Begin 1,0,0,1
0.003381296,0.000554403,-0.06399361,-0.0111761,0.8071943,-0.001607535,6566,12.22009,0,-1,-20,Begin 1,0,0,1
0.003378263,0.0005395202,-0.06402445,-0.01113451,0.807197,-0.001594837,6568,12.24009,0,-1,-20,Begin 1,0,0,1
0.003395369,0.0005434868,-0.06401313,-0.01112083,0.8071949,-0.001592579,6569,12.26009,0,-1,-20,Begin 1,0,0,1
0.003394465,0.0005421982,-0.06401227,-0.01112211,0.8071929,-0.001592901,6570,12.28009,0,-1,-20,Begin 1,0,0,1
0.003434357,0.0005678345,-0.06403092,-0.01111767,0.8071885,-0.001585823,6571,12.30009,0,-1,-20,Begin 1,0,0,1
0.003438878,0.0005675469,-0.06403069,-0.0111031,0.8071929,-0.001571078,6572,12.32009,0,-1,-20,Begin 1,0,0,1
0.003414573,0.0005480825,-0.0640223,-0.01109194,0.807211,-0.001553703,6574,12.34009,0,-1,-20,Begin 1,0,0,1
0.003405055,0.0005699956,-0.06402002,-0.01108283,0.8072191,-0.0015524,6575,12.36009,0,-1,-20,Begin 1,0,0,1
0.003398817,0.0005663076,-0.06399455,-0.01109751,0.8072267,-0.001558309,6576,12.38009,0,-1,-20,Begin 1,0,0,1
0.003416292,0.0005672571,-0.0639811,-0.01107818,0.8072388,-0.001544017,6577,12.40009,0,-1,-20,Begin 1,0,0,1
0.003436051,0.0005943996,-0.0639695,-0.01105343,0.8072471,-0.001541095,6578,12.42009,0,-1,-20,Begin 1,0,0,1
0.003420933,0.0006148951,-0.06397703,-0.01103013,0.807258,-0.001544236,6579,12.44009,0,-1,-20,Begin 1,0,0,1
0.003443394,0.0005940686,-0.06402062,-0.01099706,0.8072599,-0.001536947,6580,12.4601,0,-1,-20,Begin 1,0,0,1
0.003450016,0.0005937391,-0.06400459,-0.01098136,0.8072603,-0.001523997,6581,12.4801,0,-1,-20,Begin 1,0,0,1
0.003434132,0.0005827721,-0.06399089,-0.01097122,0.8072615,-0.001519513,6582,12.5001,0,-1,-20,Begin 1,0,0,1
0.003451771,0.0006080865,-0.0639917,-0.01095949,0.8072567,-0.001516964,6583,12.5201,0,-1,-20,Begin 1,0,0,1
0.003446063,0.0005959391,-0.06399049,-0.01093613,0.8072559,-0.001507262,6584,12.5401,0,-1,-20,Begin 1,0,0,1
0.003404525,0.0006014379,-0.06398849,-0.01090852,0.8072574,-0.00151956,6585,12.5601,0,-1,-20,Begin 1,0,0,1
0.003391459,0.0005996899,-0.06399304,-0.01088976,0.807252,-0.001528966,6586,12.5801,0,-1,-20,Begin 1,0,0,1
0.003410881,0.0005983513,-0.06401245,-0.01086571,0.8072299,-0.001529514,6588,12.6001,0,-1,-20,Begin 1,0,0,1
0.003349654,0.0006250911,-0.06402323,-0.01085323,0.8072249,-0.001546552,6589,12.6201,0,-1,-20,Begin 1,0,0,1
0.003360052,0.0006281173,-0.06401185,-0.01084246,0.8072191,-0.001539988,6590,12.6401,0,-1,-20,Begin 1,0,0,1
0.003322468,0.0006132392,-0.06398652,-0.01084406,0.8072203,-0.00154631,6591,12.6601,0,-1,-20,Begin 1,0,0,1
0.003301874,0.0006313502,-0.064024,-0.01083103,0.8072185,-0.001537687,6592,12.6801,0,-1,-20,Begin 1,0,0,1
0.003301874,0.0006313502,-0.064024,-0.01083103,0.8072185,-0.001537687,6592,12.7001,0,-1,-20,Begin 1,0,0,1
0.00329507,0.0006120665,-0.06400598,-0.01082247,0.8072153,-0.001534115,6593,12.7201,0,-1,-20,Begin 1,0,0,1
0.003277415,0.000637831,-0.06401949,-0.01083163,0.8072143,-0.001515821,6594,12.7401,0,-1,-20,Begin 1,0,0,1
0.003273188,0.0006390381,-0.0639991,-0.0108466,0.8072159,-0.001504962,6595,12.7601,0,-1,-20,Begin 1,0,0,1
0.003283482,0.0006315291,-0.06405411,-0.01084991,0.8072158,-0.001477285,6596,12.7801,0,-1,-20,Begin 1,0,0,1
0.00328783,0.0006526002,-0.06400108,-0.01085977,0.8072189,-0.001441719,6597,12.8001,0,-1,-20,Begin 1,0,0,1
0.00327954,0.0006673583,-0.06400117,-0.0108803,0.8072224,-0.001426914,6598,12.8201,0,-1,-20,Begin 1,0,0,1
0.003311809,0.0006559616,-0.064019,-0.01090492,0.8072279,-0.0014024,6599,12.8401,0,-1,-20,Begin 1,0,0,1
0.003352942,0.0006397286,-0.06401214,-0.0109271,0.80724,-0.001368069,6601,12.8601,0,-1,-20,Begin 1,0,0,1
0.003341244,0.0006545093,-0.06401519,-0.01094035,0.8072514,-0.001337824,6602,12.88011,0,-1,-20,Begin 1,0,0,1
0.00331834,0.0006432658,-0.06402984,-0.01095396,0.8072563,-0.001321367,6603,12.90011,0,-1,-20,Begin 1,0,0,1
0.003340255,0.0006341501,-0.06401324,-0.01096302,0.8072547,-0.001296861,6604,12.92011,0,-1,-20,Begin 1,0,0,1
0.003351938,0.0006238155,-0.06404375,-0.01097463,0.8072546,-0.001275316,6605,12.94011,0,-1,-20,Begin 1,0,0,1
0.003338923,0.0006875548,-0.06402875,-0.010984,0.8072581,-0.001258952,6606,12.96011,0,-1,-20,Begin 1,0,0,1
0.003336892,0.0006645129,-0.06405021,-0.01100633,0.8072567,-0.001247003,6607,12.98011,0,-1,-20,Begin 1,0,0,1
0.003361487,0.0006767878,-0.06404822,-0.01102241,0.8072531,-0.001229688,6608,13.00011,0,-1,-20,Begin 1,0,0,1
0.003392667,0.0006463329,-0.06408668,-0.01105755,0.8072478,-0.001217686,6610,13.02011,0,-1,-20,Begin 1,0,0,1
0.003320414,0.0006321725,-0.0640481,-0.01107232,0.8072621,-0.001219075,6611,13.04011,0,-1,-20,Begin 1,0,0,1
0.003345572,0.0006408071,-0.06405276,-0.01107895,0.8072671,-0.00121292,6612,13.06011,0,-1,-20,Begin 1,0,0,1
0.003353031,0.0006586136,-0.06407127,-0.01109456,0.8072755,-0.001221108,6613,13.08011,0,-1,-20,Begin 1,0,0,1
0.003376866,0.0006475227,-0.06405117,-0.01111105,0.8072799,-0.001219958,6614,13.10011,0,-1,-20,Begin 1,0,0,1
0.003382367,0.0006515351,-0.06401335,-0.01113235,0.8072829,-0.001216363,6616,13.12011,0,-1,-20,Begin 1,0,0,1
0.003349439,0.0006323729,-0.06400888,-0.01113189,0.8072912,-0.001216476,6617,13.14011,0,-1,-20,Begin 1,0,0,1
0.003369038,0.0006743221,-0.06402282,-0.01112611,0.8072912,-0.001210794,6618,13.16011,0,-1,-20,Begin 1,0,0,1
0.003377449,0.000642602,-0.06401739,-0.01114118,0.8072877,-0.001216935,6619,13.18011,0,-1,-20,Begin 1,0,0,1
0.003364802,0.000638456,-0.06399989,-0.01114849,0.8072969,-0.001222782,6621,13.20011,0,-1,-20,Begin 1,0,0,1
0.003391896,0.000653265,-0.06400005,-0.01113386,0.8072958,-0.001219704,6622,13.22011,0,-1,-20,Begin 1,0,0,1
0.003364417,0.0006535673,-0.06397987,-0.01113057,0.8072935,-0.001221585,6623,13.24011,0,-1,-20,Begin 1,0,0,1
0.003380127,0.0006635766,-0.06399432,-0.01112878,0.807281,-0.001229535,6624,13.26011,0,-1,-20,Begin 1,0,0,1
0.003398459,0.0006680514,-0.06399011,-0.01111645,0.8072664,-0.00124439,6626,13.28011,0,-1,-20,Begin 1,0,0,1
0.003353543,0.0006878067,-0.06402462,-0.01111375,0.8072642,-0.001260123,6627,13.30011,0,-1,-20,Begin 1,0,0,1
0.003405103,0.0006635043,-0.06401303,-0.01111325,0.8072548,-0.001266406,6629,13.32012,0,-1,-20,Begin 1,0,0,1
0.003441792,0.0006657492,-0.06402858,-0.01111003,0.8072523,-0.001280928,6630,13.34012,0,-1,-20,Begin 1,0,0,1
0.003417323,0.0006856304,-0.06403347,-0.01109702,0.807262,-0.001306415,6632,13.36012,0,-1,-20,Begin 1,0,0,1
0.003401859,0.0006670381,-0.06404997,-0.01109721,0.8072656,-0.001325387,6633,13.38012,0,-1,-20,Begin 1,0,0,1
0.00341508,0.0006764738,-0.06403147,-0.01110142,0.8072606,-0.001348385,6634,13.40012,0,-1,-20,Begin 1,0,0,1
0.003434685,0.0006631353,-0.06403949,-0.01109806,0.8072538,-0.001367323,6635,13.42012,0,-1,-20,Begin 1,0,0,1
0.003430135,0.0006577514,-0.06403587,-0.01110387,0.8072465,-0.001385803,6636,13.44012,0,-1,-20,Begin 1,0,0,1
0.0034362,0.0006634814,-0.06405596,-0.01109037,0.8072447,-0.001391316,6637,13.46012,0,-1,-20,Begin 1,0,0,1
0.003443597,0.000667197,-0.06404857,-0.01107122,0.8072442,-0.001395881,6638,13.48012,0,-1,-20,Begin 1,0,0,1
0.003455309,0.0006469029,-0.06404758,-0.01104571,0.8072399,-0.001390081,6640,13.50012,0,-1,-20,Begin 1,0,0,1
0.003500404,0.0006702954,-0.06405436,-0.01104685,0.8072235,-0.001390332,6641,13.52012,0,-1,-20,Begin 1,0,0,1
0.003492201,0.0006799476,-0.06406511,-0.01105966,0.8072114,-0.001390925,6642,13.54012,0,-1,-20,Begin 1,0,0,1
0.00354379,0.0006689314,-0.06406201,-0.01106223,0.8071995,-0.001377626,6643,13.56012,0,-1,-20,Begin 1,0,0,1
0.003539117,0.0006804085,-0.06406978,-0.01104987,0.8071965,-0.001373482,6644,13.58012,0,-1,-20,Begin 1,0,0,1
0.003557905,0.0007052394,-0.06405494,-0.01102184,0.807198,-0.001362347,6645,13.60012,0,-1,-20,Begin 1,0,0,1
0.00356233,0.000670896,-0.06405327,-0.01101992,0.8071901,-0.001377146,6647,13.62012,0,-1,-20,Begin 1,0,0,1
0.003532126,0.0006755707,-0.06404849,-0.01100319,0.8071862,-0.001388429,6648,13.64012,0,-1,-20,Begin 1,0,0,1
0.003512741,0.0006792267,-0.06403444,-0.0110073,0.8071777,-0.001396211,6649,13.66012,0,-1,-20,Begin 1,0,0,1
0.003507862,0.0007018247,-0.06405303,-0.01099636,0.8071719,-0.001404509,6650,13.68012,0,-1,-20,Begin 1,0,0,1
0.003506618,0.0007090258,-0.06403691,-0.01098892,0.8071699,-0.001407423,6651,13.70012,0,-1,-20,Begin 1,0,0,1
0.003521206,0.0006827949,-0.06403725,-0.01099751,0.8071612,-0.001417402,6653,13.72012,0,-1,-20,Begin 1,0,0,1
0.003558236,0.0006887341,-0.06403676,-0.01101406,0.8071567,-0.001429849,6654,13.74012,0,-1,-20,Begin 1,0,0,1
0.003595649,0.0006483883,-0.06401724,-0.01102317,0.8071534,-0.001430461,6655,13.76013,0,-1,-20,Begin 1,0,0,1
0.003592623,0.0006734345,-0.06400383,-0.01101621,0.8071544,-0.001430215,6656,13.78013,0,-1,-20,Begin 1,0,0,1
0.003590803,0.0006686037,-0.06402957,-0.01102168,0.8071585,-0.001452011,6658,13.80013,0,-1,-20,Begin 1,0,0,1
0.003585363,0.0006830607,-0.06401481,-0.01100122,0.8071674,-0.001446999,6659,13.82013,0,-1,-20,Begin 1,0,0,1
0.003598128,0.0006694907,-0.06402861,-0.01098368,0.8071814,-0.001426322,6660,13.84013,0,-1,-20,Begin 1,0,0,1
0.003632888,0.0006729465,-0.06405269,-0.01096058,0.807194,-0.001412936,6661,13.86013,0,-1,-20,Begin 1,0,0,1
0.003582587,0.0006670996,-0.06405256,-0.01093381,0.8072039,-0.001403109,6662,13.88013,0,-1,-20,Begin 1,0,0,1
0.003582587,0.0006670996,-0.06405256,-0.01093381,0.8072039,-0.001403109,6662,13.90013,0,-1,-20,Begin 1,0,0,1
0.003576488,0.0006831498,-0.06404528,-0.01091592,0.8072075,-0.001399656,6663,13.92013,0,-1,-20,Begin 1,0,0,1
0.003595999,0.0006787683,-0.0640613,-0.01089948,0.8072137,-0.001384991,6664,13.94013,0,-1,-20,Begin 1,0,0,1
0.003612547,0.0006655918,-0.06407245,-0.01089112,0.8072184,-0.001376698,6665,13.96013,0,-1,-20,Begin 1,0,0,1
0.003604705,0.000679195,-0.06405374,-0.01086221,0.8072217,-0.001361385,6666,13.98013,0,-1,-20,Begin 1,0,0,1
0.003594121,0.0006870096,-0.06404497,-0.01084784,0.8072245,-0.001349923,6667,14.00013,0,-1,-20,Begin 1,0,0,1
0.003594477,0.0006870064,-0.06404553,-0.01084601,0.8072302,-0.001331221,6668,14.02013,0,-1,-20,Begin 1,0,0,1
0.003606004,0.0006833265,-0.06406077,-0.01084564,0.8072358,-0.001309371,6669,14.04013,0,-1,-20,Begin 1,0,0,1
0.003625478,0.0006992487,-0.06404764,-0.01084542,0.8072394,-0.001307692,6670,14.06013,0,-1,-20,Begin 1,0,0,1
0.003617226,0.0007076338,-0.06405117,-0.01084268,0.8072461,-0.001307282,6671,14.08013,0,-1,-20,Begin 1,0,0,1
0.003623364,0.0006960008,-0.06407945,-0.01084,0.8072543,-0.00130689,6672,14.10013,0,-1,-20,Begin 1,0,0,1
